ex	em	z
263	524.56	0
263	526.23	0
263	527.9	0
263	529.57	0
263	531.24	0
263	532.911	0
263	534.582	0
263	536.254	0
263	537.925	0
263	539.597	0
263	541.27	0
263	542.942	0
263	544.615	0
263	546.288	0
263	547.961	0
263	549.635	0
263	551.309	0.109323680502642
263	552.983	0.0974839215151511
263	554.658	0.104722650473238
263	556.332	0.102264648500511
263	558.007	0.09169907922117
263	559.683	0.0927863092425179
263	561.358	0.0919578536340992
263	563.034	0.0836682788636968
263	564.71	0.0869701615328643
263	566.386	0.081679162520339
263	568.063	0.0834011202024039
263	569.739	0.0789571507078861
263	571.416	0.0743741367897338
263	573.093	0.0728624476876363
263	574.771	0.0734340176469381
263	576.448	0.070861309632167
263	578.126	0.0603537518640202
263	579.804	0.0632932878227549
263	581.483	0.0609570688266025
263	583.161	0.0659837684729407
263	584.84	0.0536842846263042
263	586.519	0.0583308890406351
263	588.198	0.0607858673968779
263	589.878	0.0574841940172963
263	591.557	0.0407150139137093
263	593.237	0.0535161314799591
263	594.917	0.047939299484792
263	596.597	0.0573696207229079
263	598.277	0.045356326277609
263	599.958	0.0441492207405957
263	601.639	0.0401874308395376
263	603.32	0.0385059549651904
263	605.001	0.0461895119382447
263	606.682	0.0429699779918397
263	608.364	0.0377103317201052
263	610.045	0.0402078914407802
263	611.727	0.0399686854989291
263	613.409	0.0409340739943833
263	615.091	0.0493863157870409
263	616.774	0.0304532829703822
263	618.456	0.0318916417022617
263	620.139	0.0402000492023145
262	212.423	0
262	213.993	0
262	215.563	0
262	217.134	0
262	218.706	0
262	220.279	0
262	221.852	0
262	223.426	0
262	225	0
262	226.576	0
262	228.152	0
262	229.728	0
262	231.305	0
262	232.883	0
262	234.462	0
262	236.042	0
262	237.622	0
262	239.202	0
262	240.784	0
262	242.366	0
262	243.948	0
262	245.532	0
262	247.116	0
262	248.701	0
262	250.286	0
262	251.872	0
262	253.459	0
262	255.046	0
262	256.634	0
262	258.223	0
262	259.812	0
262	261.402	0
262	262.993	0
262	264.584	0
262	266.176	0
262	267.769	0
262	269.362	0
262	270.956	0
262	272.551	0
262	274.146	0.013812204960872
262	275.742	-0.00253728150507663
262	277.338	-0.00582609001214687
262	278.935	0.00648421799837919
262	280.533	0.00348254473983666
262	282.131	-0.00904641177609541
262	283.73	-0.0437610204888257
262	285.33	-0.0708509189814028
262	286.93	-0.0939541664346988
262	288.531	-0.115616750836258
262	290.132	-0.0916397176767216
262	291.735	-0.07159105942084
262	293.337	-0.0592224455856856
262	294.941	-0.0205106408795004
262	296.545	0.00801546026809374
262	298.149	0.020071197830745
262	299.754	0.0133546809003678
262	301.36	0.0323890619654275
262	302.966	0.0243957840970735
262	304.573	0.0263346804025294
262	306.181	0.0219672693603773
262	307.789	0.0283039011489171
262	309.398	0.0255293589739787
262	311.007	0.0375991181334514
262	312.617	0.0298034356415436
262	314.228	0.0515565555843895
262	315.839	0.0400683369157579
262	317.451	0.042340184532438
262	319.063	0.0467937537634254
262	320.676	0.0495934064412706
262	322.29	0.0422143255593096
262	323.904	0.0621594286229106
262	325.519	0.0640952029301803
262	327.134	0.0619976186653556
262	328.75	0.0709279239940428
262	330.366	0.0813688766669401
262	331.983	0.0720249963230069
262	333.601	0.068538386609466
262	335.219	0.0691759713314972
262	336.838	0.0789349302550164
262	338.457	0.0771332028936977
262	340.077	0.0818626941543644
262	341.697	0.0768828888142588
262	343.318	0.0841428218941194
262	344.94	0.0845747815059144
262	346.562	0.0897472936377094
262	348.185	0.0896615922039315
262	349.808	0.0936052026829171
262	351.432	0.0870086202573019
262	353.056	0.0890243988449057
262	354.681	0.0838300109879471
262	356.306	0.079699961843192
262	357.932	0.0951313593658737
262	359.558	0.0927777271152603
262	361.185	0.103766764116023
262	362.813	0.09688302472698
262	364.441	0.105787514555095
262	366.07	0.104990922473418
262	367.699	0.0981706646536684
262	369.328	0.110041382327298
262	370.959	0.11355759291007
262	372.589	0.1106185125383
262	374.221	0.119087653437187
262	375.852	0.126211487196902
262	377.485	0.112420301182504
262	379.117	0.126189367853403
262	380.751	0.128272490276784
262	382.384	0.137006628378129
262	384.019	0.142759743885091
262	385.654	0.151376433645837
262	387.289	0.137455929618538
262	388.925	0.157712679795507
262	390.561	0.157994418162911
262	392.198	0.163811172625899
262	393.835	0.169000365972845
262	395.473	0.169034008992645
262	397.111	0.175150328838152
262	398.75	0.174826472025576
262	400.39	0.185275571711949
262	402.029	0.183306249070074
262	403.67	0.184671224231436
262	405.31	0.185840032882701
262	406.951	0.194935885500993
262	408.593	0.200677854669897
262	410.235	0.208162275796591
262	411.878	0.207951617043686
262	413.521	0.204668191664161
262	415.165	0.217329417632627
262	416.809	0.208510038079245
262	418.453	0.220312779979892
262	420.098	0.220056894389421
262	421.744	0.222363526436087
262	423.39	0.228058199999504
262	425.036	0.233384831618856
262	426.683	0.220367211487853
262	428.33	0.221652201035793
262	429.978	0.236134871504649
262	431.626	0.227441861573643
262	433.274	0.233534506009742
262	434.923	0.232991090467208
262	436.573	0.24278783548138
262	438.223	0.243584691430773
262	439.873	0.248449604332255
262	441.524	0.254164574868384
262	443.175	0.249413382038895
262	444.827	0.243521651274739
262	446.479	0.253610265152018
262	448.131	0.248310945144469
262	449.784	0.248884132301426
262	451.437	0.249505346252732
262	453.091	0.25246612071557
262	454.745	0.240176060432469
262	456.4	0.247853008279568
262	458.055	0.245358123236009
262	459.71	0.241593536636885
262	461.366	0.245081766472521
262	463.022	0.242187909928157
262	464.678	0.244098473584212
262	466.335	0.248865635164093
262	467.993	0.242439852450687
262	469.651	0.244202876806841
262	471.309	0.23425698053956
262	472.967	0.229011145160722
262	474.626	0.237289076024206
262	476.285	0.228135760413958
262	477.945	0.228080374708428
262	479.605	0.228486305887286
262	481.265	0.226953946148163
262	482.926	0.225154740805388
262	484.587	0.215954453349404
262	486.249	0.21562126864572
262	487.911	0.214309568623913
262	489.573	0.209613693227738
262	491.236	0.204308647009186
262	492.899	0.212499883981849
262	494.562	0.207868172858024
262	496.226	0.202690598847818
262	497.89	0.204996005794786
262	499.554	0.196634908060983
262	501.219	0
262	502.884	0
262	504.549	0
262	506.215	0
262	507.881	0
262	509.548	0
262	511.214	0
262	512.881	0
262	514.549	0
262	516.217	0
262	517.885	0
262	519.553	0
262	521.222	0
262	522.891	0
262	524.56	0
262	526.23	0
262	527.9	0
262	529.57	0
262	531.24	0
262	532.911	0
262	534.582	0
262	536.254	0
262	537.925	0
262	539.597	0
262	541.27	0
262	542.942	0
262	544.615	0
262	546.288	0
262	547.961	0
262	549.635	0.107577809415085
262	551.309	0.113654096388192
262	552.983	0.102291592338903
262	554.658	0.105605147613002
262	556.332	0.100668520496936
262	558.007	0.0921203981122564
262	559.683	0.0952913853338019
262	561.358	0.0945927236869883
262	563.034	0.0868913702237031
262	564.71	0.0885868368629919
262	566.386	0.0868806268001768
262	568.063	0.0801024160558992
262	569.739	0.0776627801314131
262	571.416	0.0709505929228498
262	573.093	0.0806059737421589
262	574.771	0.0696558506875041
262	576.448	0.074895617831186
262	578.126	0.0657391798876516
262	579.804	0.0687396929044208
262	581.483	0.063463307408235
262	583.161	0.0658063734535663
262	584.84	0.0564465164096697
262	586.519	0.0576353200516302
262	588.198	0.0648497779924162
262	589.878	0.055128884336614
262	591.557	0.0434447931152665
262	593.237	0.0574034786614497
262	594.917	0.0474836679990013
262	596.597	0.0531188770056624
262	598.277	0.0415114633101777
262	599.958	0.0464328288882799
262	601.639	0.0445457461491718
262	603.32	0.0411754647690826
262	605.001	0.0490449545879221
262	606.682	0.0403576488257948
262	608.364	0.0399186330532976
262	610.045	0.0379140691461804
262	611.727	0.037002304724827
262	613.409	0.0413335056405129
262	615.091	0.0393116877534416
262	616.774	0.0403270688819663
262	618.456	0.0334788029013582
262	620.139	0.0402556470773841
261	212.423	0
261	213.993	0
261	215.563	0
261	217.134	0
261	218.706	0
261	220.279	0
261	221.852	0
261	223.426	0
261	225	0
261	226.576	0
261	228.152	0
261	229.728	0
261	231.305	0
261	232.883	0
261	234.462	0
261	236.042	0
261	237.622	0
261	239.202	0
261	240.784	0
261	242.366	0
261	243.948	0
261	245.532	0
261	247.116	0
261	248.701	0
261	250.286	0
261	251.872	0
261	253.459	0
261	255.046	0
261	256.634	0
261	258.223	0
261	259.812	0
261	261.402	0
261	262.993	0
261	264.584	0
261	266.176	0
261	267.769	0
261	269.362	0
261	270.956	0
261	272.551	0
261	274.146	0.00633479115299199
261	275.742	0.0111957048965861
261	277.338	0.0108002088359653
261	278.935	5.8005252619763e-4
261	280.533	0.00581715339992815
261	282.131	-0.0312002966439635
261	283.73	-0.0638285118131332
261	285.33	-0.101571207461248
261	286.93	-0.120734109069616
261	288.531	-0.11834864282475
261	290.132	-0.0799799245930002
261	291.735	-0.0660191254197532
261	293.337	-0.033379607869837
261	294.941	-0.0045644902166757
261	296.545	0.0145182864247362
261	298.149	0.0148522930417272
261	299.754	0.0113931081856623
261	301.36	0.0258289573513085
261	302.966	0.0128664479453629
261	304.573	0.0256597999088768
261	306.181	0.0289569932744465
261	307.789	0.0251295781785313
261	309.398	0.0324965525339568
261	311.007	0.0355935903697747
261	312.617	0.0369567265022057
261	314.228	0.0391361685713429
261	315.839	0.0389980071994958
261	317.451	0.0498621819730577
261	319.063	0.0462710064070676
261	320.676	0.0460264602551414
261	322.29	0.0468109644378415
261	323.904	0.0630454844509759
261	325.519	0.0609784849052434
261	327.134	0.0623452638623187
261	328.75	0.0724997623449099
261	330.366	0.0553404759933785
261	331.983	0.0774164183866264
261	333.601	0.0728001669580813
261	335.219	0.0670413963123775
261	336.838	0.0756100678827972
261	338.457	0.0749307826916085
261	340.077	0.090539672557619
261	341.697	0.078891457201562
261	343.318	0.0847418116426522
261	344.94	0.0817741846730551
261	346.562	0.0906439364207059
261	348.185	0.0824332166517927
261	349.808	0.0982131646064717
261	351.432	0.0866116581780436
261	353.056	0.0776485931476005
261	354.681	0.0848343812865435
261	356.306	0.0747862923623974
261	357.932	0.115635571850408
261	359.558	0.0893324120480649
261	361.185	0.0979745549065233
261	362.813	0.101097801857668
261	364.441	0.100315908214469
261	366.07	0.112643056203391
261	367.699	0.106595282932094
261	369.328	0.10830403428264
261	370.959	0.117517872313256
261	372.589	0.105382665404969
261	374.221	0.113437879501053
261	375.852	0.117950431545778
261	377.485	0.124483178321872
261	379.117	0.119817971500396
261	380.751	0.126965497508933
261	382.384	0.130213433454557
261	384.019	0.152683882792396
261	385.654	0.148651248343084
261	387.289	0.157831081950449
261	388.925	0.156724306200131
261	390.561	0.161498589671992
261	392.198	0.172982988890429
261	393.835	0.17453048245224
261	395.473	0.175498238558113
261	397.111	0.166925157298105
261	398.75	0.169866671785039
261	400.39	0.17690430684675
261	402.029	0.191536410384183
261	403.67	0.185823614661664
261	405.31	0.18987362769003
261	406.951	0.20559887761671
261	408.593	0.192206143815448
261	410.235	0.203309024189837
261	411.878	0.210945929732082
261	413.521	0.216934599654552
261	415.165	0.218683353649229
261	416.809	0.218576581299616
261	418.453	0.225830570981589
261	420.098	0.224155779850214
261	421.744	0.220836707596034
261	423.39	0.226666284612198
261	425.036	0.239500793474283
261	426.683	0.221813541330771
261	428.33	0.237511544807299
261	429.978	0.231553355467728
261	431.626	0.238994061942377
261	433.274	0.2350510757186
261	434.923	0.242408797804612
261	436.573	0.244633353321785
261	438.223	0.251820486975489
261	439.873	0.254771951740989
261	441.524	0.249788791832564
261	443.175	0.26069243753428
261	444.827	0.25651113442192103
261	446.479	0.257278975854057
261	448.131	0.252936640137949
261	449.784	0.247139052218644
261	451.437	0.252852462217802
261	453.091	0.253788933588446
261	454.745	0.250915473745651
261	456.4	0.255475642015262
261	458.055	0.250423673291258
261	459.71	0.250424784768783
261	461.366	0.251138686781148
261	463.022	0.244926038893451
261	464.678	0.249347886783958
261	466.335	0.243967958813254
261	467.993	0.258135375818079
261	469.651	0.251861900188741
261	471.309	0.236286250475371
261	472.967	0.242320446619524
261	474.626	0.245053717544827
261	476.285	0.234154448058415
261	477.945	0.229244736111274
261	479.605	0.233874627091178
261	481.265	0.220205856448214
261	482.926	0.22497286943095
261	484.587	0.219891967441298
261	486.249	0.214839882093403
261	487.911	0.213978497685801
261	489.573	0.207915531031868
261	491.236	0.212420271585002
261	492.899	0.206325617530081
261	494.562	0.206016621744587
261	496.226	0.205311145405742
261	497.89	0.199794438372973
261	499.554	0
261	501.219	0
261	502.884	0
261	504.549	0
261	506.215	0
261	507.881	0
261	509.548	0
261	511.214	0
261	512.881	0
261	514.549	0
261	516.217	0
261	517.885	0
261	519.553	0
261	521.222	0
261	522.891	0
261	524.56	0
261	526.23	0
261	527.9	0
261	529.57	0
261	531.24	0
261	532.911	0
261	534.582	0
261	536.254	0
261	537.925	0
261	539.597	0
261	541.27	0
261	542.942	0
261	544.615	0
261	546.288	0.121698528156667
261	547.961	0.117810713750226
261	549.635	0.109673197983749
261	551.309	0.11335966301477
261	552.983	0.103650152815879
261	554.658	0.106457829271764
261	556.332	0.104967111312542
261	558.007	0.0866512280579828
261	559.683	0.0962951838575747
261	561.358	0.0943527718421074
261	563.034	0.0911742257459815
261	564.71	0.087528663872631
261	566.386	0.0815278386253724
261	568.063	0.0799101053414325
261	569.739	0.0810531116910674
261	571.416	0.0751370654820381
261	573.093	0.0815958158773797
261	574.771	0.0764341904119639
261	576.448	0.0670240187567172
261	578.126	0.0614464879020346
261	579.804	0.064789966364656
261	581.483	0.0666532015771105
261	583.161	0.0662582005787891
261	584.84	0.062749921330723
261	586.519	0.0590915207723498
261	588.198	0.0582818818672848
261	589.878	0.0642582013242293
261	591.557	0.0404456905303294
261	593.237	0.0516747161950237
261	594.917	0.0477149006570483
261	596.597	0.0545087908106867
261	598.277	0.0360596512321448
261	599.958	0.0444031998699341
261	601.639	0.0440721767766093
261	603.32	0.041884895488642
261	605.001	0.0440269410527479
261	606.682	0.0460606359721088
261	608.364	0.0438360778426399
261	610.045	0.0452525182230714
261	611.727	0.0432402017604493
261	613.409	0.0390097583585628
261	615.091	0.0536720340233041
261	616.774	0.0382944075450264
261	618.456	0.0314332794972879
261	620.139	0.0332922115462914
260	212.423	0
260	213.993	0
260	215.563	0
260	217.134	0
260	218.706	0
260	220.279	0
260	221.852	0
260	223.426	0
260	225	0
260	226.576	0
260	228.152	0
260	229.728	0
260	231.305	0
260	232.883	0
260	234.462	0
260	236.042	0
260	237.622	0
260	239.202	0
260	240.784	0
260	242.366	0
260	243.948	0
260	245.532	0
260	247.116	0
260	248.701	0
260	250.286	0
260	251.872	0
260	253.459	0
260	255.046	0
260	256.634	0
260	258.223	0
260	259.812	0
260	261.402	0
260	262.993	0
260	264.584	0
260	266.176	0
260	267.769	0
260	269.362	0
260	270.956	0
260	272.551	0.0129049275203755
260	274.146	-3.14107169518569e-4
260	275.742	0.00344384420177736
260	277.338	-0.00490277612733086
260	278.935	-0.00518945254873815
260	280.533	-0.0289692290616579
260	282.131	-0.0503981679740857
260	283.73	-0.0740929375795234
260	285.33	-0.106910052650252
260	286.93	-0.104387959193978
260	288.531	-0.10439826935905
260	290.132	-0.071983661446564
260	291.735	-0.0401391461116731
260	293.337	-0.0082398101648889
260	294.941	0.00549649856924783
260	296.545	0.0104801204459539
260	298.149	0.0134481712073071
260	299.754	0.00784445569354618
260	301.36	0.02171479085761
260	302.966	0.0179659460357994
260	304.573	0.0158680731896596
260	306.181	0.0284495366918062
260	307.789	0.0351888768391221
260	309.398	0.0270166873275362
260	311.007	0.031540874955667
260	312.617	0.0388735093886335
260	314.228	0.0397326965342335
260	315.839	0.0348327904830612
260	317.451	0.0561993308915725
260	319.063	0.0390632603947488
260	320.676	0.0549522923673473
260	322.29	0.0543809385283847
260	323.904	0.0569949546873008
260	325.519	0.0717995707560181
260	327.134	0.0534038244470813
260	328.75	0.0651364674497612
260	330.366	0.0669303993802565
260	331.983	0.0711592281842155
260	333.601	0.0727982715513424
260	335.219	0.0648378051871271
260	336.838	0.0830145982288174
260	338.457	0.091770295846655
260	340.077	0.0732141619586044
260	341.697	0.075816475736669
260	343.318	0.0794219923742934
260	344.94	0.0834176486785703
260	346.562	0.0863854517365938
260	348.185	0.0801751999276767
260	349.808	0.101912422201518
260	351.432	0.0933959165388071
260	353.056	0.0806858030452368
260	354.681	0.0741097519563687
260	356.306	0.0854515388388258
260	357.932	0.0953486783823436
260	359.558	0.0975572013380697
260	361.185	0.0970248025050274
260	362.813	0.096907438276444
260	364.441	0.112545641184552
260	366.07	0.103494357667833
260	367.699	0.11276751829851
260	369.328	0.111816437037528
260	370.959	0.115978549485481
260	372.589	0.115561330162498
260	374.221	0.125666902623882
260	375.852	0.117559922526863
260	377.485	0.122451035506304
260	379.117	0.135990258924716
260	380.751	0.124513873169195
260	382.384	0.137115128998351
260	384.019	0.142189215044026
260	385.654	0.16000499230426601
260	387.289	0.149906109519973
260	388.925	0.169680969022664
260	390.561	0.163669402001573
260	392.198	0.176359918043072
260	393.835	0.167945488415083
260	395.473	0.184862171035749
260	397.111	0.169745517265766
260	398.75	0.189634995782763
260	400.39	0.193275734121748
260	402.029	0.189381904364749
260	403.67	0.193345953307491
260	405.31	0.199951976354589
260	406.951	0.206998153040403
260	408.593	0.215047161175342
260	410.235	0.212877424719716
260	411.878	0.222455684492142
260	413.521	0.224828507891039
260	415.165	0.218614304106257
260	416.809	0.218611528508961
260	418.453	0.227829044849635
260	420.098	0.23288529186996
260	421.744	0.236524596243793
260	423.39	0.232720463024198
260	425.036	0.244117171218895
260	426.683	0.23110537538615
260	428.33	0.225183001632258
260	429.978	0.243106060468807
260	431.626	0.246251768429115
260	433.274	0.240872873585376
260	434.923	0.249528803717461
260	436.573	0.244644043835421
260	438.223	0.252220212659431
260	439.873	0.256306483437805
260	441.524	0.252200728548337
260	443.175	0.24875670501538
260	444.827	0.263267479103688
260	446.479	0.264872694660369
260	448.131	0.260334090052173
260	449.784	0.256713328966968
260	451.437	0.252180749932433
260	453.091	0.256091974053323
260	454.745	0.257420717726475
260	456.4	0.25539578537891
260	458.055	0.248970747667816
260	459.71	0.253694694487627
260	461.366	0.252631074120883
260	463.022	0.257111769324767
260	464.678	0.248709752416165
260	466.335	0.252200342994174
260	467.993	0.250650489997416
260	469.651	0.249173261311287
260	471.309	0.248645934484496
260	472.967	0.24963336419129
260	474.626	0.243798762770885
260	476.285	0.229658561891867
260	477.945	0.227166535935935
260	479.605	0.23644575318618
260	481.265	0.232783742642414
260	482.926	0.234964830357892
260	484.587	0.227033303964063
260	486.249	0.228753666242408
260	487.911	0.221592284569579
260	489.573	0.222917541022353
260	491.236	0.217317706699564
260	492.899	0.21394607046189
260	494.562	0.21533347035532
260	496.226	0
260	497.89	0
260	499.554	0
260	501.219	0
260	502.884	0
260	504.549	0
260	506.215	0
260	507.881	0
260	509.548	0
260	511.214	0
260	512.881	0
260	514.549	0
260	516.217	0
260	517.885	0
260	519.553	0
260	521.222	0
260	522.891	0
260	524.56	0
260	526.23	0
260	527.9	0
260	529.57	0
260	531.24	0
260	532.911	0
260	534.582	0
260	536.254	0
260	537.925	0
260	539.597	0
260	541.27	0
260	542.942	0
260	544.615	0.120522374120035
260	546.288	0.118028413133939
260	547.961	0.116739855602284
260	549.635	0.1090130155948
260	551.309	0.108719085008664
260	552.983	0.112992855920032
260	554.658	0.108261857832162
260	556.332	0.107853493574723
260	558.007	0.0899369792459539
260	559.683	0.095295141984611
260	561.358	0.0920185151858764
260	563.034	0.0826192101587286
260	564.71	0.0968215921855513
260	566.386	0.0788226862976031
260	568.063	0.0777064821383273
260	569.739	0.0811309669032265
260	571.416	0.0748492806943271
260	573.093	0.0781805428383667
260	574.771	0.0724044217548472
260	576.448	0.072771992741251
260	578.126	0.062308888801406
260	579.804	0.0767395038748017
260	581.483	0.0606985975204335
260	583.161	0.0686022680046937
260	584.84	0.0562728261398559
260	586.519	0.0618694770393164
260	588.198	0.0614053917834968
260	589.878	0.0565571321378773
260	591.557	0.0453465013711174
260	593.237	0.0511713907881769
260	594.917	0.0497294355850056
260	596.597	0.049848958191484
260	598.277	0.0391107493052047
260	599.958	0.0349024727802237
260	601.639	0.0467124307344934
260	603.32	0.0459586238210949
260	605.001	0.0466613345862762
260	606.682	0.0404516024679649
260	608.364	0.0433839801340733
260	610.045	0.0427113264827968
260	611.727	0.0395539598032903
260	613.409	0.041660249649234
260	615.091	0.0418856147911811
260	616.774	0.0347786778030811
260	618.456	0.0335463479307868
260	620.139	0.0475734376234424
259	212.423	0
259	213.993	0
259	215.563	0
259	217.134	0
259	218.706	0
259	220.279	0
259	221.852	0
259	223.426	0
259	225	0
259	226.576	0
259	228.152	0
259	229.728	0
259	231.305	0
259	232.883	0
259	234.462	0
259	236.042	0
259	237.622	0
259	239.202	0
259	240.784	0
259	242.366	0
259	243.948	0
259	245.532	0
259	247.116	0
259	248.701	0
259	250.286	0
259	251.872	0
259	253.459	0
259	255.046	0
259	256.634	0
259	258.223	0
259	259.812	0
259	261.402	0
259	262.993	0
259	264.584	0
259	266.176	0
259	267.769	0
259	269.362	0
259	270.956	0
259	272.551	0.0219339250341318
259	274.146	-0.00481949940863588
259	275.742	-0.0101519856399051
259	277.338	-0.00866980986063006
259	278.935	-0.021066687430287
259	280.533	-0.0480241090573428
259	282.131	-0.072485772709966
259	283.73	-0.135603482175219
259	285.33	-0.132895947126925
259	286.93	-0.120803754022976
259	288.531	-0.102757278168053
259	290.132	-0.0450360628780959
259	291.735	-0.0219530941554847
259	293.337	0.00457248496665731
259	294.941	0.0120315649436021
259	296.545	0.014412575719027
259	298.149	0.0103535186342431
259	299.754	0.0175842473504791
259	301.36	0.0169033173335912
259	302.966	0.0216569183603592
259	304.573	0.0234406539095998
259	306.181	0.00876604634722121
259	307.789	0.0298480727215705
259	309.398	0.0322102920416616
259	311.007	0.0364977034119226
259	312.617	0.027733874362459
259	314.228	0.0386608696584484
259	315.839	0.0399885604551881
259	317.451	0.0375452364161928
259	319.063	0.0450422667867774
259	320.676	0.0577961763275555
259	322.29	0.0443665095725956
259	323.904	0.069928444858764
259	325.519	0.0695119056189999
259	327.134	0.0529043255902626
259	328.75	0.0709981226811285
259	330.366	0.0644512638973606
259	331.983	0.073958042758737
259	333.601	0.0764070038050682
259	335.219	0.0735303150253239
259	336.838	0.083489352178053
259	338.457	0.0761853773978312
259	340.077	0.083619878879517
259	341.697	0.0857528053662786
259	343.318	0.0767572319347792
259	344.94	0.0820753431000408
259	346.562	0.0860957295108214
259	348.185	0.0890424192222699
259	349.808	0.0998916877508545
259	351.432	0.0807322510015964
259	353.056	0.0849087014936198
259	354.681	0.0827960219286732
259	356.306	0.0793060922141862
259	357.932	0.0997617719331657
259	359.558	0.0989107776433967
259	361.185	0.107460848195677
259	362.813	0.0970501005688281
259	364.441	0.120073403766178
259	366.07	0.0947079213688014
259	367.699	0.113826849657808
259	369.328	0.115804625162957
259	370.959	0.121867371172516
259	372.589	0.120088398841673
259	374.221	0.126265204702904
259	375.852	0.135050148560484
259	377.485	0.124214751449004
259	379.117	0.141152193661174
259	380.751	0.145392665809218
259	382.384	0.150387458382586
259	384.019	0.151880663007082
259	385.654	0.151298787594755
259	387.289	0.152179899201875
259	388.925	0.166519063945932
259	390.561	0.167729420342629
259	392.198	0.179363004269212
259	393.835	0.177180394214372
259	395.473	0.188557658441877
259	397.111	0.177999155594878
259	398.75	0.202091039321765
259	400.39	0.197874841187949
259	402.029	0.198292947150895
259	403.67	0.197947770301524
259	405.31	0.2003586245078
259	406.951	0.21692974397326
259	408.593	0.211794352777282
259	410.235	0.220570224509003
259	411.878	0.221317623691748
259	413.521	0.234217109550822
259	415.165	0.232039546813454
259	416.809	0.23482021659778
259	418.453	0.248179062872767
259	420.098	0.239803692941968
259	421.744	0.239646670666986
259	423.39	0.248358712930974
259	425.036	0.239138281347629
259	426.683	0.245034391007657
259	428.33	0.230338653764684
259	429.978	0.253595694655392
259	431.626	0.239995404113416
259	433.274	0.239644625590976
259	434.923	0.260856507127988
259	436.573	0.260516910903985
259	438.223	0.26390644747595
259	439.873	0.24484867136708
259	441.524	0.264308761184257
259	443.175	0.250591394351621
259	444.827	0.265237272645998
259	446.479	0.272651173843412
259	448.131	0.26579877624769
259	449.784	0.257558785831531
259	451.437	0.256828873662475
259	453.091	0.255452131357761
259	454.745	0.256715843964165
259	456.4	0.262823884269128
259	458.055	0.256100416592982
259	459.71	0.255902684327364
259	461.366	0.261755835717413
259	463.022	0.259016184337138
259	464.678	0.260754032252816
259	466.335	0.256214498148355
259	467.993	0.257088996501782
259	469.651	0.255364336665816
259	471.309	0.253343669655085
259	472.967	0.250359692374367
259	474.626	0.2566935426371
259	476.285	0.240485851683471
259	477.945	0.234350163351189
259	479.605	0.235208915931278
259	481.265	0.229952545855095
259	482.926	0.23417802070517
259	484.587	0.218663687473637
259	486.249	0.228886115871043
259	487.911	0.224263544545442
259	489.573	0.215425567283137
259	491.236	0.218406778325862
259	492.899	0.215965942141795
259	494.562	0
259	496.226	0
259	497.89	0
259	499.554	0
259	501.219	0
259	502.884	0
259	504.549	0
259	506.215	0
259	507.881	0
259	509.548	0
259	511.214	0
259	512.881	0
259	514.549	0
259	516.217	0
259	517.885	0
259	519.553	0
259	521.222	0
259	522.891	0
259	524.56	0
259	526.23	0
259	527.9	0
259	529.57	0
259	531.24	0
259	532.911	0
259	534.582	0
259	536.254	0
259	537.925	0
259	539.597	0
259	541.27	0
259	542.942	0.119107984653361
259	544.615	0.119450635078551
259	546.288	0.120798967366551
259	547.961	0.126040219937326
259	549.635	0.119921807957726
259	551.309	0.114612457744829
259	552.983	0.111779295147625
259	554.658	0.111433020971609
259	556.332	0.109954826052397
259	558.007	0.0995353751591135
259	559.683	0.0918920615302219
259	561.358	0.108770243891825
259	563.034	0.187726423213985
259	564.71	0.0898278706492306
259	566.386	0.0898634977741579
259	568.063	0.0810052099216343
259	569.739	0.0802425301372415
259	571.416	0.0725792587388903
259	573.093	0.08419945670153
259	574.771	0.0715443466534144
259	576.448	0.0767574546088054
259	578.126	0.0663960014016078
259	579.804	0.0711384542213356
259	581.483	0.0606846926659506
259	583.161	0.0731153222530884
259	584.84	0.0594305484604949
259	586.519	0.0627317980457006
259	588.198	0.0624007888282946
259	589.878	0.0591957082400006
259	591.557	0.0468415218164162
259	593.237	0.0588475028199734
259	594.917	0.0533242421876753
259	596.597	0.0590938283316746
259	598.277	0.0389321697274789
259	599.958	0.0447126138899712
259	601.639	0.0421583893859799
259	603.32	0.0467112573568081
259	605.001	0.0448575701385019
259	606.682	0.0532586851238493
259	608.364	0.0309846772574254
259	610.045	0.0435719543459126
259	611.727	0.0431900323416521
259	613.409	0.0421202939532472
259	615.091	0.0444776385282614
259	616.774	0.039811554776372
259	618.456	0.0356146968035821
259	620.139	0.0413034912455
258	212.423	0
258	213.993	0
258	215.563	0
258	217.134	0
258	218.706	0
258	220.279	0
258	221.852	0
258	223.426	0
258	225	0
258	226.576	0
258	228.152	0
258	229.728	0
258	231.305	0
258	232.883	0
258	234.462	0
258	236.042	0
258	237.622	0
258	239.202	0
258	240.784	0
258	242.366	0
258	243.948	0
258	245.532	0
258	247.116	0
258	248.701	0
258	250.286	0
258	251.872	0
258	253.459	0
258	255.046	0
258	256.634	0
258	258.223	0
258	259.812	0
258	261.402	0
258	262.993	0
258	264.584	0
258	266.176	0
258	267.769	0
258	269.362	0
258	270.956	-0.00682212228073348
258	272.551	0.0200498767743618
258	274.146	0.0114504728405962
258	275.742	-0.0218628776792442
258	277.338	-0.011657839833241
258	278.935	-0.0374295054540249
258	280.533	-0.0719394153127404
258	282.131	-0.0951117419675774
258	283.73	-0.142615670201366
258	285.33	-0.134519845622566
258	286.93	-0.092257539391012
258	288.531	-0.0670008700205828
